年,リーグ,節,日付,ホーム,ホーム得点,アウェイ得点,アウェイ
2023,J2,第13節,23/5/3,藤枝ＭＹＦＣ,0.0,2.0,大分トリニータ
2023,J2,第13節,23/5/3,レノファ山口ＦＣ,1.0,1.0,ジェフユナイテッド千葉
2023,J2,第13節,23/5/3,栃木ＳＣ,4.0,0.0,ツエーゲン金沢
2023,J2,第13節,23/5/3,東京ヴェルディ,0.0,0.0,ジュビロ磐田
2023,J2,第14節,23/5/7,ロアッソ熊本,2.0,0.0,ヴァンフォーレ甲府
2023,J2,第14節,23/5/7,ＲＢ大宮アルディージャ,1.0,3.0,徳島ヴォルティス
2023,J2,第14節,23/5/7,清水エスパルス,9.0,1.0,いわきＦＣ
2023,J2,第14節,23/5/7,モンテディオ山形,3.0,2.0,藤枝ＭＹＦＣ
2023,J2,第14節,23/5/7,Ｖ・ファーレン長崎,1.0,2.0,東京ヴェルディ
2023,J2,第14節,23/5/7,大分トリニータ,4.0,3.0,ツエーゲン金沢
2023,J2,第14節,23/5/7,ザスパ群馬,2.0,1.0,レノファ山口ＦＣ
2023,J2,第14節,23/5/7,ブラウブリッツ秋田,2.0,1.0,栃木ＳＣ
2023,J2,第14節,23/5/7,ＦＣ町田ゼルビア,1.0,1.0,ファジアーノ岡山
2023,J2,第14節,23/5/7,水戸ホーリーホック,1.0,0.0,ベガルタ仙台
2023,J2,第14節,23/5/7,ジェフユナイテッド千葉,0.0,1.0,ジュビロ磐田
2023,J2,第15節,23/5/13,ファジアーノ岡山,1.0,1.0,ＲＢ大宮アルディージャ
2023,J2,第15節,23/5/13,レノファ山口ＦＣ,2.0,2.0,徳島ヴォルティス
2023,J2,第15節,23/5/13,清水エスパルス,5.0,0.0,藤枝ＭＹＦＣ
2023,J2,第15節,23/5/13,ヴァンフォーレ甲府,0.0,1.0,ジェフユナイテッド千葉
2023,J2,第15節,23/5/13,ベガルタ仙台,2.0,1.0,モンテディオ山形
2023,J2,第15節,23/5/13,ジュビロ磐田,4.0,2.0,ザスパ群馬
2023,J2,第15節,23/5/13,ツエーゲン金沢,2.0,0.0,Ｖ・ファーレン長崎
2023,J2,第15節,23/5/13,大分トリニータ,1.0,1.0,ロアッソ熊本
2023,J2,第15節,23/5/13,東京ヴェルディ,0.0,1.0,ＦＣ町田ゼルビア
2023,J2,第15節,23/5/13,水戸ホーリーホック,2.0,2.0,栃木ＳＣ
2023,J2,第15節,23/5/14,いわきＦＣ,0.0,1.0,ブラウブリッツ秋田
2023,J2,第16節,23/5/17,モンテディオ山形,5.0,0.0,大分トリニータ
2023,J2,第16節,23/5/17,栃木ＳＣ,0.0,2.0,東京ヴェルディ
2023,J2,第16節,23/5/17,ジェフユナイテッド千葉,1.0,0.0,清水エスパルス
2023,J2,第16節,23/5/17,ブラウブリッツ秋田,0.0,1.0,ヴァンフォーレ甲府
2023,J2,第16節,23/5/17,徳島ヴォルティス,2.0,0.0,ツエーゲン金沢
2023,J2,第16節,23/5/17,いわきＦＣ,2.0,1.0,ＲＢ大宮アルディージャ
2023,J2,第16節,23/5/17,Ｖ・ファーレン長崎,0.0,0.0,ファジアーノ岡山
2023,J2,第16節,23/5/17,藤枝ＭＹＦＣ,0.0,1.0,ジュビロ磐田
2023,J2,第16節,23/5/17,ロアッソ熊本,0.0,1.0,ベガルタ仙台
2023,J2,第16節,23/5/17,ザスパ群馬,2.0,1.0,水戸ホーリーホック
2023,J2,第16節,23/5/17,ＦＣ町田ゼルビア,2.0,0.0,レノファ山口ＦＣ
2023,J2,第17節,23/5/21,ツエーゲン金沢,0.0,1.0,ヴァンフォーレ甲府
2023,J2,第17節,23/5/21,モンテディオ山形,2.0,1.0,ブラウブリッツ秋田
2023,J2,第17節,23/5/21,ＲＢ大宮アルディージャ,1.0,1.0,ベガルタ仙台
2023,J2,第17節,23/5/21,ジェフユナイテッド千葉,1.0,0.0,栃木ＳＣ
2023,J2,第17節,23/5/21,大分トリニータ,1.0,1.0,Ｖ・ファーレン長崎
2023,J2,第17節,23/5/21,ＦＣ町田ゼルビア,2.0,1.0,清水エスパルス
2023,J2,第17節,23/5/21,レノファ山口ＦＣ,0.0,2.0,東京ヴェルディ
2023,J2,第17節,23/5/21,藤枝ＭＹＦＣ,3.0,0.0,徳島ヴォルティス
2023,J2,第17節,23/5/21,水戸ホーリーホック,0.0,3.0,ロアッソ熊本
2023,J2,第17節,23/5/21,ジュビロ磐田,1.0,1.0,いわきＦＣ
2023,J2,第17節,23/5/21,ファジアーノ岡山,2.0,1.0,ザスパ群馬
2023,J2,第18節,23/5/27,Ｖ・ファーレン長崎,2.0,1.0,ジュビロ磐田
2023,J2,第18節,23/5/27,ヴァンフォーレ甲府,5.0,1.0,ＲＢ大宮アルディージャ
2023,J2,第18節,23/5/28,ベガルタ仙台,2.0,1.0,ジェフユナイテッド千葉
2023,J2,第18節,23/5/28,東京ヴェルディ,0.0,0.0,いわきＦＣ
2023,J2,第18節,23/5/28,ザスパ群馬,0.0,0.0,藤枝ＭＹＦＣ
2023,J2,第18節,23/5/28,ブラウブリッツ秋田,0.0,0.0,大分トリニータ
2023,J2,第18節,23/5/28,清水エスパルス,3.0,0.0,ツエーゲン金沢
2023,J2,第18節,23/5/28,ロアッソ熊本,0.0,3.0,モンテディオ山形
2023,J2,第18節,23/5/28,徳島ヴォルティス,2.0,1.0,ＦＣ町田ゼルビア
2023,J2,第18節,23/5/28,栃木ＳＣ,2.0,1.0,ファジアーノ岡山
2023,J2,第18節,23/5/28,水戸ホーリーホック,0.0,1.0,レノファ山口ＦＣ
2023,J2,第19節,23/6/3,いわきＦＣ,0.0,4.0,ロアッソ熊本
2023,J2,第19節,23/6/3,モンテディオ山形,2.0,1.0,清水エスパルス
2023,J2,第19節,23/6/3,レノファ山口ＦＣ,1.0,1.0,Ｖ・ファーレン長崎
2023,J2,第19節,23/6/3,ツエーゲン金沢,1.0,1.0,ザスパ群馬
2023,J2,第19節,23/6/3,ＲＢ大宮アルディージャ,1.0,2.0,水戸ホーリーホック
2023,J2,第19節,23/6/3,ジュビロ磐田,2.0,0.0,ブラウブリッツ秋田
2023,J2,第19節,23/6/3,藤枝ＭＹＦＣ,1.0,1.0,栃木ＳＣ
2023,J2,第19節,23/6/3,ジェフユナイテッド千葉,0.0,2.0,ＦＣ町田ゼルビア
2023,J2,第19節,23/6/3,ファジアーノ岡山,2.0,0.0,徳島ヴォルティス
2023,J2,第19節,23/6/4,東京ヴェルディ,0.0,2.0,ベガルタ仙台
2023,J2,第19節,23/6/4,大分トリニータ,2.0,1.0,ヴァンフォーレ甲府
2023,J2,第20節,23/6/11,ベガルタ仙台,2.0,3.0,ジュビロ磐田
2023,J2,第20節,23/6/11,ブラウブリッツ秋田,0.0,0.0,ツエーゲン金沢
2023,J2,第20節,23/6/11,モンテディオ山形,3.0,0.0,いわきＦＣ
2023,J2,第20節,23/6/11,ＦＣ町田ゼルビア,4.0,1.0,Ｖ・ファーレン長崎
2023,J2,第20節,23/6/11,徳島ヴォルティス,1.0,0.0,栃木ＳＣ
2023,J2,第20節,23/6/11,水戸ホーリーホック,4.0,1.0,ジェフユナイテッド千葉
2023,J2,第20節,23/6/11,ヴァンフォーレ甲府,4.0,0.0,レノファ山口ＦＣ
2023,J2,第20節,23/6/11,ＲＢ大宮アルディージャ,2.0,3.0,藤枝ＭＹＦＣ
2023,J2,第20節,23/6/11,ザスパ群馬,0.0,1.0,大分トリニータ
2023,J2,第20節,23/6/11,ロアッソ熊本,0.0,1.0,清水エスパルス
2023,J2,第20節,23/6/11,ファジアーノ岡山,1.0,2.0,東京ヴェルディ
2023,J2,第21節,23/6/17,藤枝ＭＹＦＣ,0.0,4.0,ロアッソ熊本
2023,J2,第21節,23/6/17,ツエーゲン金沢,2.0,1.0,水戸ホーリーホック
2023,J2,第21節,23/6/17,大分トリニータ,1.0,0.0,ファジアーノ岡山
2023,J2,第21節,23/6/17,徳島ヴォルティス,1.0,1.0,モンテディオ山形
2023,J2,第21節,23/6/17,Ｖ・ファーレン長崎,2.0,0.0,ＲＢ大宮アルディージャ
2023,J2,第21節,23/6/18,レノファ山口ＦＣ,2.0,0.0,ベガルタ仙台
2023,J2,第21節,23/6/18,いわきＦＣ,0.0,0.0,ジェフユナイテッド千葉
2023,J2,第21節,23/6/18,東京ヴェルディ,2.0,2.0,ザスパ群馬
2023,J2,第21節,23/6/18,栃木ＳＣ,1.0,1.0,ＦＣ町田ゼルビア
2023,J2,第22節,23/6/24,ブラウブリッツ秋田,1.0,3.0,藤枝ＭＹＦＣ
2023,J2,第22節,23/6/24,水戸ホーリーホック,1.0,1.0,ＦＣ町田ゼルビア
2023,J2,第22節,23/6/24,ＲＢ大宮アルディージャ,1.0,5.0,いわきＦＣ
2023,J2,第22節,23/6/24,栃木ＳＣ,0.0,0.0,レノファ山口ＦＣ
2023,J2,第22節,23/6/24,ヴァンフォーレ甲府,0.0,0.0,ファジアーノ岡山
2023,J2,第22節,23/6/24,ジェフユナイテッド千葉,1.0,1.0,大分トリニータ
2023,J2,第22節,23/6/24,モンテディオ山形,0.0,2.0,東京ヴェルディ
2023,J2,第22節,23/6/24,Ｖ・ファーレン長崎,5.0,1.0,ツエーゲン金沢
2023,J2,第22節,23/6/25,ベガルタ仙台,1.0,1.0,徳島ヴォルティス
2023,J2,第22節,23/6/25,ロアッソ熊本,0.0,2.0,ジュビロ磐田
2023,J2,第22節,23/6/25,ザスパ群馬,1.0,1.0,清水エスパルス
2023,J2,第21節,23/6/28,ジュビロ磐田,1.0,1.0,ヴァンフォーレ甲府
2023,J2,第21節,23/6/28,清水エスパルス,0.0,1.0,ブラウブリッツ秋田
2023,J2,第23節,23/7/1,清水エスパルス,3.0,2.0,Ｖ・ファーレン長崎
2023,J2,第23節,23/7/1,ＦＣ町田ゼルビア,3.0,2.0,ＲＢ大宮アルディージャ
2023,J2,第23節,23/7/1,藤枝ＭＹＦＣ,0.0,0.0,レノファ山口ＦＣ
2023,J2,第23節,23/7/1,ジェフユナイテッド千葉,2.0,1.0,ヴァンフォーレ甲府
2023,J2,第23節,23/7/1,ファジアーノ岡山,1.0,0.0,水戸ホーリーホック
2023,J2,第23節,23/7/1,ジュビロ磐田,1.0,1.0,大分トリニータ
2023,J2,第23節,23/7/1,徳島ヴォルティス,0.0,0.0,ザスパ群馬
2023,J2,第23節,23/7/1,ツエーゲン金沢,0.0,1.0,栃木ＳＣ
2023,J2,第23節,23/7/1,モンテディオ山形,4.0,1.0,ベガルタ仙台
2023,J2,第23節,23/7/2,ブラウブリッツ秋田,1.0,1.0,いわきＦＣ
2023,J2,第23節,23/7/2,ロアッソ熊本,0.0,1.0,東京ヴェルディ
2023,J2,第24節,23/7/5,ジュビロ磐田,2.0,1.0,ツエーゲン金沢
2023,J2,第24節,23/7/5,ファジアーノ岡山,2.0,3.0,藤枝ＭＹＦＣ
2023,J2,第24節,23/7/5,大分トリニータ,0.0,3.0,ＦＣ町田ゼルビア
2023,J2,第24節,23/7/5,ザスパ群馬,1.0,1.0,ロアッソ熊本
2023,J2,第24節,23/7/5,ベガルタ仙台,0.0,3.0,清水エスパルス
2023,J2,第24節,23/7/5,水戸ホーリーホック,3.0,1.0,徳島ヴォルティス
2023,J2,第24節,23/7/5,東京ヴェルディ,1.0,2.0,Ｖ・ファーレン長崎
2023,J2,第24節,23/7/5,ＲＢ大宮アルディージャ,2.0,1.0,ジェフユナイテッド千葉
2023,J2,第24節,23/7/5,ヴァンフォーレ甲府,5.0,1.0,ブラウブリッツ秋田
2023,J2,第24節,23/7/5,レノファ山口ＦＣ,1.0,0.0,モンテディオ山形
2023,J2,第24節,23/7/5,いわきＦＣ,1.0,0.0,栃木ＳＣ
2023,J2,第25節,23/7/9,藤枝ＭＹＦＣ,1.0,4.0,ヴァンフォーレ甲府
2023,J2,第25節,23/7/9,いわきＦＣ,4.0,3.0,水戸ホーリーホック
2023,J2,第25節,23/7/9,ブラウブリッツ秋田,1.0,1.0,ロアッソ熊本
2023,J2,第25節,23/7/9,ＦＣ町田ゼルビア,2.0,2.0,東京ヴェルディ
2023,J2,第25節,23/7/9,Ｖ・ファーレン長崎,0.0,1.0,レノファ山口ＦＣ
2023,J2,第25節,23/7/9,栃木ＳＣ,2.0,2.0,ベガルタ仙台
2023,J2,第25節,23/7/9,大分トリニータ,1.0,2.0,清水エスパルス
2023,J2,第25節,23/7/9,ザスパ群馬,2.0,0.0,ＲＢ大宮アルディージャ
2023,J2,第25節,23/7/9,モンテディオ山形,1.0,3.0,ジュビロ磐田
2023,J2,第25節,23/7/9,徳島ヴォルティス,1.0,1.0,ファジアーノ岡山
2023,J2,第25節,23/7/9,ジェフユナイテッド千葉,1.0,0.0,ツエーゲン金沢
2023,J2,第26節,23/7/15,東京ヴェルディ,0.0,0.0,徳島ヴォルティス
2023,J2,第26節,23/7/15,レノファ山口ＦＣ,0.0,0.0,いわきＦＣ
2023,J2,第26節,23/7/16,ヴァンフォーレ甲府,0.0,3.0,ザスパ群馬
2023,J2,第26節,23/7/16,水戸ホーリーホック,3.0,1.0,モンテディオ山形
2023,J2,第26節,23/7/16,ファジアーノ岡山,2.0,2.0,Ｖ・ファーレン長崎
2023,J2,第26節,23/7/16,清水エスパルス,2.0,2.0,ジェフユナイテッド千葉
2023,J2,第26節,23/7/16,ＲＢ大宮アルディージャ,0.0,0.0,栃木ＳＣ
2023,J2,第26節,23/7/16,ロアッソ熊本,1.0,3.0,大分トリニータ
2023,J2,第26節,23/7/16,ジュビロ磐田,4.0,1.0,藤枝ＭＹＦＣ
2023,J2,第26節,23/7/16,ツエーゲン金沢,2.0,1.0,ベガルタ仙台
2023,J2,第27節,23/7/22,ＦＣ町田ゼルビア,1.0,3.0,ジェフユナイテッド千葉
2023,J2,第27節,23/7/22,栃木ＳＣ,1.0,1.0,清水エスパルス
2023,J2,第27節,23/7/22,大分トリニータ,1.0,2.0,いわきＦＣ
2023,J2,第27節,23/7/22,徳島ヴォルティス,1.0,2.0,ヴァンフォーレ甲府
2023,J2,第27節,23/7/22,モンテディオ山形,5.0,1.0,Ｖ・ファーレン長崎
2023,J2,第27節,23/7/22,レノファ山口ＦＣ,1.0,2.0,ブラウブリッツ秋田
2023,J2,第27節,23/7/22,藤枝ＭＹＦＣ,1.0,1.0,ツエーゲン金沢
2023,J2,第27節,23/7/23,水戸ホーリーホック,0.0,0.0,ＲＢ大宮アルディージャ
2023,J2,第27節,23/7/23,ベガルタ仙台,3.0,4.0,東京ヴェルディ
2023,J2,第27節,23/7/23,ザスパ群馬,1.0,1.0,ジュビロ磐田
2023,J2,第27節,23/7/24,ロアッソ熊本,1.0,2.0,ファジアーノ岡山
2023,J2,第28節,23/7/29,いわきＦＣ,0.0,1.0,ジュビロ磐田
2023,J2,第28節,23/7/29,清水エスパルス,1.0,0.0,ファジアーノ岡山
2023,J2,第28節,23/7/29,ＦＣ町田ゼルビア,2.0,1.0,徳島ヴォルティス
2023,J2,第28節,23/7/29,栃木ＳＣ,3.0,0.0,ヴァンフォーレ甲府
2023,J2,第28節,23/7/29,ブラウブリッツ秋田,0.0,0.0,ザスパ群馬
2023,J2,第28節,23/7/29,東京ヴェルディ,0.0,0.0,水戸ホーリーホック
2023,J2,第28節,23/7/29,大分トリニータ,0.0,1.0,モンテディオ山形
2023,J2,第28節,23/7/29,ジェフユナイテッド千葉,4.0,0.0,レノファ山口ＦＣ
2023,J2,第28節,23/7/29,ベガルタ仙台,1.0,1.0,藤枝ＭＹＦＣ
2023,J2,第28節,23/7/29,Ｖ・ファーレン長崎,4.0,1.0,ロアッソ熊本
2023,J2,第28節,23/7/30,ツエーゲン金沢,1.0,2.0,ＲＢ大宮アルディージャ
2023,J2,第29節,23/8/5,ファジアーノ岡山,1.0,3.0,ＦＣ町田ゼルビア
2023,J2,第29節,23/8/5,藤枝ＭＹＦＣ,1.0,2.0,モンテディオ山形
2023,J2,第29節,23/8/6,東京ヴェルディ,0.0,1.0,清水エスパルス
2023,J2,第29節,23/8/6,Ｖ・ファーレン長崎,0.0,0.0,いわきＦＣ
2023,J2,第29節,23/8/6,ヴァンフォーレ甲府,0.0,2.0,ツエーゲン金沢
2023,J2,第29節,23/8/6,ザスパ群馬,1.0,0.0,栃木ＳＣ
2023,J2,第29節,23/8/6,ロアッソ熊本,0.0,0.0,水戸ホーリーホック
2023,J2,第29節,23/8/6,ジュビロ磐田,4.0,1.0,ベガルタ仙台
2023,J2,第29節,23/8/6,レノファ山口ＦＣ,2.0,2.0,大分トリニータ
2023,J2,第29節,23/8/6,徳島ヴォルティス,3.0,3.0,ジェフユナイテッド千葉
2023,J2,第29節,23/8/6,ＲＢ大宮アルディージャ,1.0,0.0,ブラウブリッツ秋田
2023,J2,第30節,23/8/12,清水エスパルス,1.0,0.0,レノファ山口ＦＣ
2023,J2,第30節,23/8/12,ＦＣ町田ゼルビア,2.0,1.0,ジュビロ磐田
2023,J2,第30節,23/8/12,水戸ホーリーホック,3.0,3.0,Ｖ・ファーレン長崎
2023,J2,第30節,23/8/12,大分トリニータ,1.0,0.0,藤枝ＭＹＦＣ
2023,J2,第30節,23/8/12,モンテディオ山形,1.0,0.0,ジェフユナイテッド千葉
2023,J2,第30節,23/8/12,ツエーゲン金沢,1.0,1.0,ロアッソ熊本
2023,J2,第30節,23/8/13,ブラウブリッツ秋田,0.0,1.0,東京ヴェルディ
2023,J2,第30節,23/8/13,いわきＦＣ,1.0,1.0,ヴァンフォーレ甲府
2023,J2,第30節,23/8/13,ベガルタ仙台,0.0,2.0,ザスパ群馬
2023,J2,第30節,23/8/13,栃木ＳＣ,2.0,2.0,徳島ヴォルティス
2023,J2,第30節,23/8/13,ＲＢ大宮アルディージャ,1.0,1.0,ファジアーノ岡山
2023,J2,第31節,23/8/19,ヴァンフォーレ甲府,0.0,1.0,ジュビロ磐田
2023,J2,第31節,23/8/19,いわきＦＣ,0.0,0.0,東京ヴェルディ
2023,J2,第31節,23/8/19,水戸ホーリーホック,1.0,1.0,ブラウブリッツ秋田
2023,J2,第31節,23/8/19,清水エスパルス,3.0,2.0,ＦＣ町田ゼルビア
2023,J2,第31節,23/8/19,ジェフユナイテッド千葉,3.0,2.0,藤枝ＭＹＦＣ
2023,J2,第31節,23/8/19,モンテディオ山形,2.0,0.0,ロアッソ熊本
2023,J2,第31節,23/8/19,ファジアーノ岡山,1.0,0.0,大分トリニータ
2023,J2,第31節,23/8/19,Ｖ・ファーレン長崎,1.0,2.0,栃木ＳＣ
2023,J2,第31節,23/8/19,ベガルタ仙台,1.0,0.0,ＲＢ大宮アルディージャ
2023,J2,第31節,23/8/20,徳島ヴォルティス,2.0,0.0,レノファ山口ＦＣ
2023,J2,第32節,23/8/26,ＦＣ町田ゼルビア,5.0,0.0,モンテディオ山形
2023,J2,第32節,23/8/26,栃木ＳＣ,2.0,2.0,水戸ホーリーホック
2023,J2,第32節,23/8/26,東京ヴェルディ,2.0,3.0,ファジアーノ岡山
2023,J2,第32節,23/8/26,ジュビロ磐田,2.0,3.0,ジェフユナイテッド千葉
2023,J2,第32節,23/8/26,ＲＢ大宮アルディージャ,0.0,4.0,Ｖ・ファーレン長崎
2023,J2,第32節,23/8/26,ツエーゲン金沢,0.0,1.0,徳島ヴォルティス
2023,J2,第32節,23/8/26,大分トリニータ,2.0,3.0,ベガルタ仙台
2023,J2,第32節,23/8/26,レノファ山口ＦＣ,3.0,2.0,ヴァンフォーレ甲府
2023,J2,第32節,23/8/27,ブラウブリッツ秋田,1.0,1.0,清水エスパルス
2023,J2,第32節,23/8/27,ロアッソ熊本,2.0,4.0,いわきＦＣ
2023,J2,第33節,23/9/2,ブラウブリッツ秋田,1.0,1.0,ジュビロ磐田
2023,J2,第33節,23/9/2,ツエーゲン金沢,0.0,3.0,東京ヴェルディ
2023,J2,第33節,23/9/3,Ｖ・ファーレン長崎,2.0,2.0,大分トリニータ
2023,J2,第33節,23/9/3,いわきＦＣ,1.0,2.0,ファジアーノ岡山
2023,J2,第33節,23/9/3,清水エスパルス,0.0,0.0,徳島ヴォルティス
2023,J2,第33節,23/9/3,レノファ山口ＦＣ,1.0,2.0,水戸ホーリーホック
2023,J2,第33節,23/9/3,栃木ＳＣ,2.0,0.0,藤枝ＭＹＦＣ
2023,J2,第33節,23/9/3,モンテディオ山形,1.0,1.0,ＲＢ大宮アルディージャ
2023,J2,第33節,23/9/3,ジェフユナイテッド千葉,1.0,0.0,ロアッソ熊本
2023,J2,第33節,23/9/3,ベガルタ仙台,0.0,0.0,ヴァンフォーレ甲府
2023,J2,第33節,23/9/3,ザスパ群馬,0.0,0.0,ＦＣ町田ゼルビア
2023,J2,第34節,23/9/9,東京ヴェルディ,2.0,0.0,レノファ山口ＦＣ
2023,J2,第34節,23/9/9,水戸ホーリーホック,3.0,0.0,ツエーゲン金沢
2023,J2,第34節,23/9/9,ヴァンフォーレ甲府,3.0,2.0,大分トリニータ
2023,J2,第34節,23/9/9,清水エスパルス,3.0,0.0,モンテディオ山形
2023,J2,第34節,23/9/9,ＦＣ町田ゼルビア,0.0,1.0,栃木ＳＣ
2023,J2,第34節,23/9/9,Ｖ・ファーレン長崎,2.0,1.0,ザスパ群馬
2023,J2,第34節,23/9/9,ファジアーノ岡山,1.0,0.0,ベガルタ仙台
2023,J2,第34節,23/9/9,ジェフユナイテッド千葉,2.0,1.0,ブラウブリッツ秋田
2023,J2,第34節,23/9/9,ジュビロ磐田,3.0,2.0,ＲＢ大宮アルディージャ
2023,J2,第34節,23/9/10,ロアッソ熊本,0.0,2.0,藤枝ＭＹＦＣ
2023,J2,第34節,23/9/10,徳島ヴォルティス,2.0,0.0,いわきＦＣ
2023,J2,第35節,23/9/15,ヴァンフォーレ甲府,1.0,1.0,東京ヴェルディ
2023,J2,第35節,23/9/16,ブラウブリッツ秋田,0.0,0.0,Ｖ・ファーレン長崎
2023,J2,第35節,23/9/16,ＲＢ大宮アルディージャ,0.0,3.0,ロアッソ熊本
2023,J2,第35節,23/9/16,モンテディオ山形,2.0,0.0,ファジアーノ岡山
2023,J2,第35節,23/9/16,ベガルタ仙台,0.0,1.0,水戸ホーリーホック
2023,J2,第35節,23/9/16,ジュビロ磐田,0.0,0.0,レノファ山口ＦＣ
2023,J2,第35節,23/9/16,大分トリニータ,3.0,3.0,徳島ヴォルティス
2023,J2,第35節,23/9/16,栃木ＳＣ,0.0,1.0,ジェフユナイテッド千葉
2023,J2,第35節,23/9/17,ツエーゲン金沢,0.0,3.0,清水エスパルス
2023,J2,第35節,23/9/17,藤枝ＭＹＦＣ,0.0,0.0,ＦＣ町田ゼルビア
2023,J2,第35節,23/9/17,ザスパ群馬,1.0,0.0,いわきＦＣ
2023,J2,第36節,23/9/23,ブラウブリッツ秋田,1.0,1.0,モンテディオ山形
2023,J2,第36節,23/9/23,水戸ホーリーホック,0.0,1.0,大分トリニータ
2023,J2,第36節,23/9/23,Ｖ・ファーレン長崎,0.0,6.0,ＦＣ町田ゼルビア
2023,J2,第36節,23/9/23,ジェフユナイテッド千葉,3.0,1.0,ベガルタ仙台
2023,J2,第36節,23/9/23,いわきＦＣ,1.0,0.0,ツエーゲン金沢
2023,J2,第36節,23/9/23,レノファ山口ＦＣ,1.0,0.0,ザスパ群馬
2023,J2,第36節,23/9/24,清水エスパルス,0.0,0.0,ヴァンフォーレ甲府
2023,J2,第36節,23/9/24,ファジアーノ岡山,2.0,1.0,ジュビロ磐田
2023,J2,第36節,23/9/24,東京ヴェルディ,2.0,2.0,藤枝ＭＹＦＣ
2023,J2,第36節,23/9/24,徳島ヴォルティス,0.0,1.0,ＲＢ大宮アルディージャ
2023,J2,第36節,23/9/24,ロアッソ熊本,3.0,0.0,栃木ＳＣ
2023,J2,第31節,23/9/27,ザスパ群馬,1.0,1.0,ツエーゲン金沢
2023,J2,第38節,23/9/27,徳島ヴォルティス,0.0,1.0,ロアッソ熊本
2023,J2,第37節,23/9/30,藤枝ＭＹＦＣ,2.0,0.0,清水エスパルス
2023,J2,第37節,23/9/30,ベガルタ仙台,1.0,0.0,ロアッソ熊本
2023,J2,第37節,23/9/30,ヴァンフォーレ甲府,2.0,1.0,水戸ホーリーホック
2023,J2,第37節,23/9/30,大分トリニータ,0.0,1.0,ＲＢ大宮アルディージャ
2023,J2,第37節,23/10/1,ＦＣ町田ゼルビア,2.0,3.0,いわきＦＣ
2023,J2,第37節,23/10/1,ファジアーノ岡山,0.0,5.0,ジェフユナイテッド千葉
2023,J2,第37節,23/10/1,栃木ＳＣ,1.0,2.0,ブラウブリッツ秋田
2023,J2,第37節,23/10/1,レノファ山口ＦＣ,3.0,2.0,ツエーゲン金沢
2023,J2,第37節,23/10/1,モンテディオ山形,0.0,1.0,徳島ヴォルティス
2023,J2,第37節,23/10/1,ジュビロ磐田,1.0,0.0,Ｖ・ファーレン長崎
2023,J2,第37節,23/10/1,ザスパ群馬,0.0,0.0,東京ヴェルディ
2023,J2,第38節,23/10/7,清水エスパルス,1.0,0.0,ジュビロ磐田
2023,J2,第38節,23/10/7,ＲＢ大宮アルディージャ,2.0,1.0,レノファ山口ＦＣ
2023,J2,第38節,23/10/7,東京ヴェルディ,1.0,0.0,大分トリニータ
2023,J2,第38節,23/10/7,Ｖ・ファーレン長崎,5.0,1.0,藤枝ＭＹＦＣ
2023,J2,第38節,23/10/8,ＦＣ町田ゼルビア,3.0,3.0,ヴァンフォーレ甲府
2023,J2,第38節,23/10/8,ジェフユナイテッド千葉,1.0,1.0,水戸ホーリーホック
